,true_error,given_label,true_label,diff1,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,diff11,diff12,diff13,diff14,diff15,diff16,diff17,diff18,diff19,diff20,diff21,diff22,diff23,diff24,diff25,diff26,diff27,diff28,diff29,diff30,diff31,diff32,diff33,diff34,diff35,diff36,diff37,diff38,diff39,diff40,diff41,diff42,diff43,diff44,diff45,diff46,diff47,diff48,diff49,diff50,diff51,diff52,diff53,diff54,diff55,diff56,diff57,diff58,diff59,diff60,diff61,diff62,diff63,diff64,diff65,diff66,diff67,diff68,diff69,diff70,diff71,diff72,diff73,diff74,diff75,diff76,diff77,diff78,diff79,diff80,diff81,diff82,diff83,diff84,diff85,diff86,diff87,diff88,diff89,diff90,diff91,diff92,diff93,diff94,diff95,diff96,diff97,diff98,diff99,diff100
1276,0,1.0,1,0.18837392,0.1025548,0.24658342,0.59243697,0.09144139,1.0610337,0.813603,0.1990085,0.38257334,1.2735894,0.2431134,0.6015315,0.059713278,0.34889457,0.09229204,0.46542367,0.27108496,0.3245694,0.34402448,0.5020951,0.4714374,0.26383325,0.308746,0.123990595,0.14227074,0.42548224,0.036575813,0.03995879,0.06890778,0.017718658,0.4528646,0.05865544,0.121968806,0.38779873,0.15473747,0.21057925,0.43937603,0.08661088,0.17696708,0.714105,0.32149374,0.6409999,0.504898,0.9901682,0.5105326,0.012341917,1.3235072,0.9767899,0.5259994,0.7475654,0.4955071,0.49532863,0.41633344,0.18410811,0.57947266,0.3421517,0.32582408,0.21519348,0.1267232,0.033970118,0.29056174,0.26372203,0.33636108,0.4431517,0.25425345,0.12329233,0.46471593,0.38887697,0.2707459,0.41127577,0.6142743,0.4170635,0.06598252,0.10496801,0.1560162,0.53014714,0.16512376,0.0084306225,0.34762436,0.14683929,0.07517157,0.03412321,0.3240759,0.8135175,0.48617256,0.25966865,0.398862,0.16209382,0.41686735,0.46185517,0.78255695,0.6180314,0.8877243,0.017292738,0.67845476,0.17055233,0.25258473,0.168293,0.6184098,0.12971607
1277,0,0.0,0,0.26772535,0.1865291,0.0040280223,0.63090414,0.20602223,0.13782085,0.12193076,0.24865632,0.37018234,0.4362307,0.24456714,0.18994589,0.01751712,0.07188559,0.09843047,0.2982415,0.09204948,0.1675478,0.053174257,0.1465957,0.0031832457,0.062360853,0.13832793,0.027187563,0.12765758,0.33313352,0.5456257,0.16278344,0.15407147,0.30682686,0.06256783,0.05240713,0.14936024,0.33625692,0.07575247,0.35801533,0.12947035,0.09442258,0.56704706,0.17598073,0.12035133,0.11282277,0.04545115,0.006446272,0.25530306,0.46239835,0.122741885,0.13461788,0.4197135,0.29836267,0.23318186,0.31405163,0.23610963,0.124507606,0.32072043,0.43081918,0.017264992,0.00965449,0.013539493,0.6356533,0.115450524,0.16819537,0.49669957,0.022608377,0.52314556,0.44226804,0.18685414,0.25922036,0.065497965,0.033746652,0.18307316,0.36901718,0.34724963,0.33244205,0.011574268,0.107752785,0.1611835,0.22717969,0.089957565,0.020903364,0.02794604,0.08341526,0.23771228,0.10024154,0.13685225,0.16118479,0.046961755,0.09618002,0.27274293,0.1137,0.07903251,0.08835145,0.7168777,0.022631884,0.17974767,0.17908299,0.04660447,0.42174232,0.31401035,0.3705009
1278,0,0.6,0,0.26131272,0.0156049095,0.21152967,0.06931217,0.17115033,0.23737948,0.45475397,0.26441842,0.021202818,0.10911311,0.018072143,0.25047404,0.548609,0.39699507,0.02843532,0.04373406,0.0021920502,0.23153713,0.4909602,0.7627032,0.2906754,0.71947944,0.28520367,0.033094823,0.38917014,0.102897175,0.13141854,0.004600942,0.31688288,0.15400591,0.07513838,0.31880003,0.15941633,0.16371867,0.33624598,0.31026232,0.0010956302,0.3093155,0.036212817,0.48979214,0.6027811,0.69666696,0.7225183,0.09261452,0.58698475,0.3308195,0.07637552,0.07406266,0.15203004,0.29566503,0.28668487,0.31635457,0.5901882,0.26658836,0.032511022,0.055387698,0.31399798,0.21168968,0.6687058,0.286691,0.08219346,0.41669324,0.3103807,0.019166738,0.08552569,0.29935434,0.20158345,0.5157621,0.015540764,0.11518016,0.22019684,0.3975648,0.039248407,0.34054157,0.5549512,0.23791915,0.12649028,0.5090375,0.40283948,0.4943893,0.009054698,0.5333035,0.092421524,0.17178282,0.56791365,0.17934828,0.38153732,0.35032976,0.21969527,0.32881588,0.118143626,0.415107,0.12573919,0.08996697,0.028458774,0.08247805,0.059793487,0.09555015,0.3697727,0.14085202
1279,0,1.0,0,0.455679,0.28494912,0.01859735,0.23555426,0.30165386,0.5107616,0.26757365,0.4034919,0.1895015,0.5930675,0.1920372,0.06325364,0.069602564,0.4520886,0.030463517,0.15896183,0.27099162,0.022862613,0.17138048,0.16088003,0.041873027,0.7269993,0.14927027,0.018940121,0.15134123,0.85229516,0.5022446,0.34946007,0.16782393,0.18370254,0.16751456,0.26506388,0.29463774,0.46989062,0.07568285,0.36077008,0.110567704,0.46401206,0.012797289,0.16057277,0.23168218,0.0073104203,0.5013889,0.039626926,0.2888577,0.07006207,0.25460142,0.45496148,0.3662399,0.12834804,0.042285606,0.18895708,0.35976097,0.10961586,0.14628822,0.2070884,0.08989174,0.15913224,0.095547706,0.110231645,0.15082705,0.05192268,0.22130418,0.08739672,0.08260542,0.49619943,0.05146338,0.5172437,0.20006222,0.3985957,0.06004435,0.4199698,0.03600599,0.77501285,0.039817095,0.055597097,0.08071201,0.12651038,0.031535715,0.157229,0.5226549,0.12563707,0.382401,0.36724636,0.07926701,0.049545527,0.15062639,0.15823492,0.4594701,0.47812274,0.1665075,0.4591344,0.051027693,0.11957693,0.3470237,0.38576955,0.14775229,0.22140113,0.105776206,0.1355795
1280,0,0.0,0,0.30175868,0.5282582,0.2103171,0.37776664,0.55510074,0.6104208,0.41939244,0.18626791,0.10120767,0.18980974,0.20777375,0.5351649,0.4423184,0.13995767,0.78613114,0.01813719,0.015623987,0.43193635,0.14815666,0.642442,0.2559427,0.8451898,0.5072372,0.79682404,0.4567623,0.56004244,0.27948564,0.115291744,0.1473469,0.2155554,0.22655615,0.042532757,0.8149923,0.30155692,0.44723713,0.25909886,0.5026897,0.25072372,0.7705204,0.22093278,0.58743024,0.2767424,0.95504713,0.49511987,0.13515784,0.06777239,0.25419155,0.30467325,0.12435788,0.06872478,0.29252458,0.18510704,0.8550033,0.083091825,0.8244489,0.34495643,0.19136809,0.5793438,0.556891,1.0091463,0.7378749,0.5144469,0.19834438,0.25832444,0.32627854,0.25547156,0.25499824,0.23824243,0.22123101,0.010008287,0.34665778,0.26098627,0.06661001,0.5072072,0.35466138,0.037302736,0.51636136,0.13880149,0.097530514,0.6667865,0.06826914,0.5545481,0.2656244,0.032540694,0.16237697,0.78221077,0.41494557,0.11562115,0.44500887,0.8792278,0.5701592,0.20692912,0.066363566,0.3522956,0.32580483,0.7375452,0.371837,0.21122228,0.34263542,0.14788805
1281,1,1.4,3,0.081558734,0.048326105,0.15300684,0.008400863,0.14855513,0.031732947,0.28155264,0.052222524,0.12824056,0.06788373,0.652946,0.07482891,0.27368763,0.4215353,0.14831291,0.32173416,0.4099387,0.3732787,0.13820857,0.47113076,0.11479442,0.4604541,0.02779314,0.3831017,0.002347868,0.05519967,0.27836052,0.3811602,0.004324265,0.06979921,0.095936015,0.5295557,0.052488968,0.018419225,0.35885125,0.041283987,0.14242125,0.33464265,0.25481218,0.35522625,0.18899632,0.48533168,0.08290282,0.28057736,0.39109996,0.16488793,0.1667962,0.17435521,0.11556848,0.10522517,0.004849255,0.26555288,0.056863174,0.3319465,0.2886817,0.49983886,0.07442358,0.05075703,0.034597293,0.35001642,0.84712976,0.05379878,0.1139984,0.19889617,0.74321336,0.07861164,0.26312307,0.4582476,0.29910195,0.28100318,0.4060084,0.24190637,0.48727107,0.082124576,0.27040738,0.038515598,0.1583654,0.23715521,0.06024889,0.24717237,0.21935552,0.010391563,0.21335047,0.020697977,0.605065,0.15790334,0.038872026,0.1020453,0.14586031,0.06046731,0.34251434,0.3948952,0.023133524,0.22711623,0.227717,0.010708943,0.2746718,0.20399126,0.10423091,0.07219857
1282,0,0.6,0,0.44627362,0.5007441,0.061407804,0.2963827,0.009028152,0.09425167,0.40135428,0.4836713,0.2760507,0.44849408,0.4399125,0.20810944,0.38624275,0.30461764,0.264988,0.12038767,0.2664671,0.07293607,0.22599027,0.30907136,0.25886497,0.2503931,0.019742485,0.47423637,0.33959594,0.40216854,0.3576851,0.20586684,0.67445636,0.41321886,0.18560943,0.3555943,0.59270597,0.24322437,0.61487806,0.039001632,0.6279607,0.43009236,0.21711935,0.17366442,0.21488944,0.4472598,0.3703352,0.18167867,0.41832742,0.6378311,0.07542943,0.1204461,0.45871726,0.24435839,0.04720004,0.076544285,0.48667344,0.056898102,0.6043756,0.10433464,0.41736403,0.29319316,0.03634596,0.09070876,0.16285859,0.03585556,0.09840345,0.2733119,0.066637054,0.16785574,0.22967088,0.27878258,0.54190886,0.3751214,0.31487104,0.10681732,0.67356724,0.22389854,0.013833523,0.17940104,0.31054914,0.011008665,0.24746303,0.040782213,0.17001748,0.26042473,0.45417973,0.2524202,0.2516631,0.25498325,0.09319079,0.09804696,0.82130575,0.16018024,0.20082638,0.09912051,0.19467795,0.111906074,0.02693125,0.45091635,0.2401209,0.41649306,0.15983859,0.19255692
1283,0,0.6,1,0.04736021,0.0721761,0.49469483,0.05873519,0.06702018,0.087473154,0.17391904,0.22481774,0.22838809,0.07394093,0.27481318,0.25510067,0.26724595,0.1757595,0.16802354,0.15278511,0.48484805,0.021120802,0.25922802,0.4382456,0.086513005,0.17982695,0.036020428,0.17012376,0.4357202,0.2707585,0.08996904,0.104818285,0.05379118,0.016406238,0.20208192,0.11396409,1.0867727,0.8550654,0.02059871,0.46964133,0.17464402,0.037348673,0.28375447,0.54113305,0.055459738,0.21146512,0.31512865,0.11084975,0.27953178,0.11450991,0.32993793,0.027265254,0.54997915,0.38202456,0.60676074,0.2579064,0.04687898,0.053572036,0.28449723,0.24976096,0.35214534,0.5896531,0.52284116,0.31429705,0.51447684,0.010769695,0.78726685,0.8256664,0.16781327,0.1482456,0.10692884,0.46819985,0.45735618,0.20081677,0.54405415,0.14017482,0.10659739,0.3951192,0.86832845,0.12002221,0.19786578,0.47532517,0.14482243,0.12752593,0.026176587,0.40903953,0.41099572,0.18194923,0.1123838,0.30172187,0.12997398,0.20266993,0.1472725,0.05536771,0.3762901,0.22565238,0.14373721,0.06976105,0.42286873,0.5526267,0.09051752,0.08123257,0.5075902,0.009581327
1284,0,0.2,0,0.033935845,0.05576305,0.12590891,0.19245504,0.20059228,0.20456985,0.35022447,0.28983563,0.16458325,0.21896592,0.4208266,0.17175525,0.4315481,0.2621506,0.33443952,0.025960773,0.45916563,0.38234276,0.27682918,0.297019,0.2763542,0.103551686,0.46302262,0.11549869,0.13420585,0.4911282,0.5709678,0.24849306,0.38672358,0.15327819,0.23440957,0.04694283,0.2683872,0.35103512,0.388726,0.13894698,0.09164362,0.35357213,0.5602466,0.19696884,0.3663161,0.12741116,0.29416323,0.04411921,0.0032633394,0.31747144,0.022877604,0.438789,0.25989822,0.24135874,0.027278423,0.22578551,0.332125,0.20124461,0.20507258,0.07853052,0.049184714,0.06373487,0.011595562,0.02876091,0.18796587,0.25553542,0.86344796,0.24239868,0.18465605,0.038299292,0.0049993247,0.09666148,0.06107852,0.069426596,0.6561698,0.31683227,0.44929016,0.3230133,0.0026347935,0.4576418,0.00030498207,0.060972393,0.060083196,0.13106327,0.21405125,0.31464374,0.13765037,0.22761725,0.18782702,0.22885971,0.042137146,0.4933247,0.29667652,0.12548259,0.046879858,0.02584228,0.49727535,0.18039103,0.42793152,0.26755193,0.104373634,0.20362616,0.40728232,0.1583752
1285,0,0.8,1,0.0076481514,0.02721351,0.53548956,0.3495603,0.12023388,0.54848444,0.21311444,0.25703928,0.32913187,0.64063036,0.071077645,0.020117402,0.27063656,0.07201263,0.20896383,0.065066844,0.12857419,0.17780723,0.08166507,0.30124396,0.3688163,0.21087965,0.04050345,0.15799782,0.64241505,0.1832672,0.13276358,0.14620873,0.33595714,0.2575649,0.22210497,0.17820197,0.31543407,0.07468149,0.0077423453,0.76440257,0.16850694,0.060305294,0.008045152,0.25887,0.14319953,0.18295436,0.07425949,0.0020082593,0.043973446,0.02320838,0.15629572,0.017333582,0.0801096,0.15880658,0.1317126,0.4492962,0.1637837,0.099229515,0.14310417,0.22700712,0.031338513,0.26148516,0.058559448,0.86638564,1.0500442,0.5033176,0.12516794,0.13170582,0.057642795,0.109665185,0.7340297,0.5611301,0.16669907,0.13470946,0.36178544,0.16978449,0.34470755,0.21513683,0.82818323,0.2641449,0.18132986,0.09588691,0.13622785,0.11690956,0.20064874,0.056235507,0.34643897,0.34018064,0.3452795,0.13845155,0.13423555,0.15002376,0.34511423,0.10283379,0.08766152,0.37913013,0.15819512,0.06211558,0.044070363,0.5275176,0.016783804,0.19754724,0.46330684,0.27754185
1286,0,1.2,0,0.011880219,0.27883032,0.25391665,0.5315982,0.10768843,0.16606303,1.0920663,0.5343417,0.09362948,0.20533745,0.1859946,0.016400442,0.42873117,0.26546603,0.25112975,0.26610094,0.22631034,0.0009862334,0.18918177,0.43504736,0.23660082,0.05762334,0.121416494,0.040936977,0.164552,0.004029792,0.08093661,0.16141747,0.41260445,0.010569461,0.32674602,0.08868232,0.852227,0.57074255,0.34405103,0.11554535,0.6723598,0.18337975,0.11054042,0.4881962,0.11856711,0.6418413,0.27196276,0.38532928,0.2017465,0.4867923,0.10177349,0.3113616,0.1402818,0.42226133,0.2281821,0.23328628,0.1679322,0.33559847,0.05951512,0.4920357,0.015197951,0.04169707,0.08525771,0.39989617,0.32160234,0.027704835,0.14620121,0.14122412,0.23606336,0.5058364,0.43229356,0.1155288,0.21337041,0.73905957,0.5557892,0.193038,0.013079107,0.56262654,0.24397632,0.17285599,0.319249,0.2930072,0.003532663,0.45458114,0.48302266,0.23947674,0.117191896,0.26623896,0.2350132,0.3499028,0.13950941,0.45950073,0.016500533,0.011024296,0.08864516,0.14860934,0.23121044,0.4111882,0.17447188,0.37512112,0.0074469447,0.026523758,0.35828656,0.046878926
1287,0,0.8,1,0.38156274,0.25924152,0.28641808,0.29671884,0.30144754,0.6115792,0.4583321,0.1994657,0.34836432,0.78048,0.05185142,0.15979913,0.2048583,0.23130012,0.13732693,0.15517747,0.046958983,0.097380325,0.41356575,0.09021203,0.024260364,0.1536618,0.62936515,0.32986188,0.37590423,0.29597288,0.5178515,0.15668958,0.58467513,0.03893608,0.15294151,0.06785905,0.15022975,0.16345897,0.07193571,0.66377854,0.50902796,1.1812539,0.78766084,0.22941072,0.6163007,0.06026715,0.93451715,0.039000053,0.3837353,0.16689879,0.15843408,0.12867165,0.7174233,0.3878092,0.18110746,0.73013526,0.4731492,0.13625598,0.25488475,0.3437737,0.83534,0.34614444,0.024286255,0.01879875,0.7707964,0.45019227,0.14739628,0.16786721,0.19997904,0.11577897,0.36230904,0.35543078,0.102598995,0.24603683,0.34126407,0.0043270066,1.0314357,0.45750257,0.05754116,0.22776031,0.075790256,0.6319727,0.10400495,0.057273794,0.8272491,0.39775527,0.6707076,0.30128276,0.43912637,0.069591194,0.090606906,0.09184486,0.26173514,0.26936954,0.35852608,0.03423284,0.565849,0.5648227,0.8447775,0.06623587,0.016652003,0.72322094,0.073755845,0.64518726
1288,0,0.8,1,0.41084397,0.5064182,0.21080604,0.36322877,0.21520048,0.06852071,0.18243843,0.08265261,0.4037584,0.18549654,0.64203274,0.42264673,0.045617253,0.2846019,0.5149866,0.42979932,0.40752167,0.038301885,0.17414035,0.68441564,0.35304415,0.0073936284,0.34125522,0.4242196,0.08805233,0.089356735,0.12422553,0.61297804,0.26671955,0.3099699,0.35099965,0.4091655,0.71690774,0.53878427,0.27739364,0.25888765,0.19993049,0.2347275,0.89448756,0.25724658,0.48101476,0.7000969,0.21318789,0.27781725,0.45495632,0.462556,0.2060015,0.26967594,0.04561442,0.04314357,0.19426072,0.27140766,0.11154201,0.036419585,0.54192436,0.86140144,0.20183156,0.10353017,0.3311007,0.341078,0.19767421,0.30574685,0.29575023,0.22201012,0.4713837,0.0756391,0.36173332,0.28299144,0.1998844,0.07734293,0.4212955,0.16480133,0.33044404,0.33627027,0.21782896,0.009101808,0.054356366,0.16229585,0.059851296,0.08538596,0.41589874,0.023342103,0.19532442,0.037304096,0.034295596,0.2544854,0.24300474,0.64308107,0.060021184,0.14665484,0.27452958,0.010933459,0.14602545,0.27828464,0.1554583,0.00075396895,0.068703614,0.14755648,0.60529864,0.36922154
1289,0,1.8,1,0.35903704,0.24933013,0.5504528,0.3442178,0.11961895,0.0006286502,0.2965116,0.19361606,0.23299363,0.15901795,0.23558587,0.20701593,0.5430997,0.23497593,0.15812294,0.030620717,0.075525165,0.1924919,0.31363532,0.4642999,0.17383218,0.25469786,0.22497773,0.31969318,0.20224938,0.021740943,0.3649416,0.014892384,0.7776872,0.08893484,0.118944496,0.26261255,0.44966602,0.18081799,0.2977711,0.07997754,0.536742,0.5368695,0.65541595,0.4541231,0.037327588,0.30246615,0.48306686,0.018994875,0.39611548,0.2239658,0.36078662,0.42058304,0.043500334,0.111039594,0.12153971,0.15949693,0.11123571,0.34830275,0.26419425,0.7352506,0.19165714,0.07139242,0.29031053,0.15999153,0.15767135,0.7966323,0.2576074,0.17004904,0.40570807,0.30602944,0.10097386,0.5168748,0.18808325,0.028624445,0.609383,0.30677253,0.31791207,0.13275203,0.24892952,0.25930053,0.5758276,0.23229665,0.17244212,0.2849373,0.039985076,0.27171263,0.02991052,0.42189062,0.21470232,0.19509888,0.064486295,0.17436485,0.66239214,0.08572911,0.089796245,0.36485866,0.65155625,0.16972445,0.2352674,0.5678458,0.12089701,0.040736184,0.88756335,0.2088149
1290,1,1.6,0,0.3667538,0.78163904,0.008048415,0.09247817,0.68366075,0.008688334,0.067608595,0.089974225,0.0071811974,0.11494446,0.08997148,0.11646239,0.40518138,0.5901563,0.407207,0.20151407,0.16132182,0.37032592,0.33192673,0.27661914,0.9244163,0.4410381,0.46345323,0.6110452,0.5824345,0.17614615,0.478822,0.11748841,0.22939017,0.24496299,0.8809675,0.6028302,0.29553145,0.21959928,0.08793822,0.13937336,0.58106077,0.0039460957,0.00474149,0.3029099,0.51429987,0.34702873,0.4479424,0.03674048,0.048636757,0.23478577,0.023881208,0.06722012,0.5327104,0.105439395,0.15379654,0.023684058,0.7244669,0.10989297,0.74564594,0.096567765,0.17222157,0.27316803,0.38664597,0.18825948,0.5184889,0.44661772,0.01058764,0.507468,0.3126454,0.04870351,0.30505437,0.052697904,0.1169941,0.4194774,0.59379655,0.3009218,0.031343117,0.06712669,0.70065683,0.28647992,0.006126195,0.09373629,0.24951693,0.064226866,0.024706863,0.07707319,0.17493828,0.027179122,0.30493462,0.14046165,0.6639498,0.27942908,0.47685117,0.10512899,0.22020298,0.43249047,0.21085028,0.009119213,0.05670774,0.020860605,0.026739847,0.33858278,0.2178688,0.005437061
1291,0,1.4,1,0.0801433,0.47453123,0.09827145,0.50889397,0.6443345,0.3465609,0.32232237,0.16238213,0.13567896,0.7755294,0.53350914,0.019224197,0.30818862,0.1693604,0.23280483,0.3317958,0.07656187,0.27800256,0.12072189,0.07860094,0.5427433,0.16124432,0.14733705,0.5514709,0.46220192,0.22846508,0.39862773,0.22356409,0.12348079,0.44769555,0.6232493,0.4009089,0.61698574,0.05609607,0.14417168,0.021869272,0.230257,0.4859602,0.15600374,0.8567622,0.35702235,0.10160495,0.23990005,0.40693566,0.8240477,0.2914338,0.42728406,0.31165445,0.155345,0.23974378,0.17524521,0.20193148,0.12652263,0.0989536,0.58749676,0.8347529,0.21642499,0.46902215,0.39813703,0.09043382,0.027625058,0.6766264,0.044631038,0.18524379,0.46198362,0.038009584,0.22889315,0.15373406,0.28071526,0.35883674,0.19131237,0.12228733,0.73889863,0.08054659,0.13676798,0.06255439,0.113743424,0.48783696,0.14159691,0.067851126,0.03704527,0.49159488,0.3972994,0.41440713,0.016849538,0.24607423,0.30642396,0.095154256,0.03335899,0.2505395,0.48824486,0.17508176,0.85820496,0.13676475,0.6689874,0.021068946,0.8206615,0.5389658,0.0932101,0.15596013
1292,0,0.4,1,0.24358046,0.37028015,0.016526386,0.39965147,0.08602785,0.077144265,0.115397885,0.21217597,0.10256088,0.5544357,0.7065017,0.307688,0.2618913,0.35954437,0.20130722,0.27444097,0.5460511,0.4722715,0.5074627,0.54756784,0.058108777,0.196154,0.09288643,0.20157127,0.26088846,0.14907211,0.0005879849,0.12383668,0.21341237,0.11866215,0.41178054,0.22599342,0.7618054,0.26549536,0.6039208,0.006766107,0.12414657,0.18207867,0.4550113,0.35569742,0.10326786,0.2304694,0.7937247,0.019298732,0.01981023,0.7080469,0.33085388,0.20343497,0.24466065,0.063590586,0.38845783,0.10184312,0.56850713,0.3267648,0.102662176,0.08066936,0.22281423,0.08184031,0.27188262,0.22206871,0.45488518,0.75244176,0.0594219,0.10158807,0.093839034,0.43214136,0.022345766,0.43351388,0.28669706,0.21741296,0.03627695,0.61996454,0.28073558,0.061479226,0.030752623,0.023764981,0.3609761,0.23480189,0.023573387,0.029883571,0.032041907,0.23248844,0.025663376,0.12111448,0.22810952,0.29073733,0.27574605,0.18631451,0.521597,0.2200478,0.3513932,0.084251165,0.24515176,0.15728939,0.60353214,0.09403844,0.4218989,0.0070654154,0.4834695,0.6354259
1293,0,0.8,0,0.13413168,0.10809526,0.30670097,0.10038021,0.06973043,0.5919765,0.34442413,0.3679362,0.0058209673,0.08883092,0.32025033,0.44612384,0.13640086,0.32851034,0.5286817,0.39402893,0.4059847,0.4541697,0.47137117,0.06905559,0.3073785,0.3719916,0.5077662,0.49564937,0.3734008,0.14862628,0.08205311,0.50304335,0.58213544,0.015162155,0.03112505,0.23966259,0.03177958,0.33349955,0.37579527,0.1534093,0.014581323,0.080822304,0.40323526,0.18037516,0.02565664,0.014406204,0.49109787,0.2658653,0.17613636,4.36306e-05,0.11679584,0.19472064,0.046724357,0.034334257,0.06410232,0.66630995,0.3926177,0.33914346,0.16812015,0.218348,0.49540508,0.21911934,0.5024965,0.06331426,0.10770485,0.45610052,0.55546916,0.117884025,0.25458568,0.1476287,0.37174883,0.17655712,0.013029322,0.2715875,0.6163224,0.39861715,0.41425648,0.32043684,0.3389848,0.21595103,0.259216,0.17084563,0.06357889,0.043390192,0.033451788,0.3330239,0.42802596,0.28742802,0.0949227,0.15308759,0.387983,0.2750175,0.19160165,0.3200967,0.6024052,0.08120907,0.40327194,0.074103415,0.37762588,0.09868461,0.1530386,0.46877143,0.10756123,0.014826804
1294,0,0.8,1,0.26438606,0.3740775,0.08139236,0.3662325,0.6125183,0.02501443,0.19634283,0.08467102,0.6217111,1.0180771,0.27615243,0.18065555,0.6085125,0.20437244,0.015562378,0.4664104,0.25599927,0.0770753,0.42361397,0.13519982,0.42492193,0.4092139,0.18855843,0.9938903,0.25916094,0.031385157,0.033931583,0.2952285,0.17430738,0.65896326,0.65286815,0.09341198,0.22014448,0.41459218,0.12375839,0.38172176,0.13278134,0.13628139,0.5864048,0.28598493,0.048485905,0.27233475,0.1699702,0.057022303,0.42306665,0.15773857,0.26126736,0.61108017,0.08342594,0.21576782,0.22643009,0.22118674,0.5798563,0.32287288,0.066216975,0.052172273,0.08582153,1.0670049,0.031327575,0.67524266,0.21862002,0.03706403,0.034199372,0.53126866,0.35705525,0.28689623,0.37376451,0.06598574,0.087549046,0.3486049,0.29368928,0.05072198,0.034406215,0.27981123,0.64476234,0.22156261,0.9143143,0.23666069,0.04213442,0.12148629,0.14465424,0.3578152,0.028279573,0.14079735,0.219657,0.33134553,0.051817656,0.578241,0.12521327,0.14743906,0.03257008,0.16516216,0.3794812,0.05785109,0.27303392,0.32535696,0.16525011,0.18153967,0.30268466,0.05260638
1295,0,1.2,1,0.7387093,0.06019358,0.37071642,0.47584358,0.37069818,0.23032658,0.28660527,0.38186628,0.432482,0.50999564,0.34751135,0.021409303,0.7507588,0.37147516,0.2963659,0.29508257,0.43978018,0.063618615,0.22883187,0.26251173,0.1700032,0.31434795,0.38638005,0.008744031,0.3094576,0.041154668,0.20134711,0.13438444,0.13355674,0.1127969,0.39209843,0.050394237,0.016019516,0.6073487,0.056474283,0.69368005,0.3327216,0.06997758,0.26446956,0.15735129,0.0072827935,0.036872387,0.029547868,0.08603047,0.012975231,0.15665096,0.6299285,0.13790315,0.7606565,0.23420535,0.14277557,0.45518032,0.24591736,0.0696322,0.07587339,0.40172097,0.2669873,0.18624103,0.22112821,0.769021,0.58783233,0.26238948,0.037121102,0.59575903,0.14062217,0.2638327,0.35672408,0.0065228045,0.0110812,0.3410054,0.00533849,0.13772672,0.4278691,0.55735064,0.5224789,0.44087833,0.4910395,0.0074774623,1.039052,0.21147832,0.11737952,0.08503194,0.0716998,0.03845127,0.42729405,0.8578827,0.28423366,0.13970675,0.2127467,0.03531164,0.006872192,0.46492398,0.18411127,0.656917,0.06289023,0.7731355,0.17518908,0.041365817,0.32212463,0.29215902
1296,0,1.0,0,0.1742349,0.03975542,0.13520777,0.35991707,0.44139785,0.17138477,0.69859254,0.40260297,0.5356482,0.24681565,0.14662774,0.24083826,0.6215996,0.52881896,0.023923203,0.3078624,0.1752168,0.040319934,0.71507734,0.0960961,0.07889238,0.25112757,0.41276956,0.08473519,0.26226708,0.5191633,0.04094218,0.055401582,0.011440605,0.43656972,0.2607441,0.47797412,0.40023035,0.2743191,0.0005302131,0.6844351,0.13721518,0.317945,0.05626166,0.04929979,0.3950858,0.2250439,0.51796925,0.05725932,0.29939836,0.035222977,0.037425086,0.9029702,0.3794825,0.50746834,0.408763,0.7757171,0.01719135,0.26529607,0.2668538,0.21006717,0.5316489,0.19438961,0.025636673,0.7586789,0.34879687,0.27704,0.0936496,0.2808946,0.0335677,0.49716416,0.54181844,0.31227627,0.40929288,0.0076566637,0.13602117,0.025590792,0.1811017,0.045293313,0.13401006,0.29498607,0.07184263,0.4189554,0.09986523,0.11167216,0.2321855,0.51422614,0.38566208,0.05197511,0.2786188,0.2342338,0.33624685,0.18673676,0.38758212,0.055225022,0.19094455,0.20925462,0.29591054,0.13329658,0.41032806,0.06968668,0.02922786,0.59493065,0.38630557,0.7109546
1297,0,1.2,1,0.52113277,0.049100883,0.2552675,0.35506344,0.0070404857,0.26064116,0.74144787,0.23968413,0.21429956,0.02553393,0.139346,0.008288354,0.66070855,0.48766172,0.38541502,0.20178086,0.40161762,0.31854218,0.08196604,0.15238349,0.11945528,0.08480087,0.04410717,0.05046601,0.026810825,0.03930396,0.26544225,0.26841646,0.19056816,0.09778622,0.06448397,0.27505141,0.20136574,0.41340786,0.32143986,0.34402665,0.63796324,0.20479934,0.90541077,0.009423122,0.21282545,0.058103442,0.015092492,0.10767583,0.082996964,0.20594153,0.35186702,0.14177348,0.44724393,0.42702657,0.42174426,0.3190274,0.20210868,0.4140331,0.5351472,0.52104056,0.27742705,0.41941765,0.2647905,0.028896958,0.44215465,0.33508235,0.10762163,0.44673628,0.38301754,0.0639953,0.1860635,0.10456002,0.18987894,0.073131755,0.095415816,0.14680864,0.029261552,0.07691862,0.29874057,0.055231504,0.051024012,0.2205683,0.48927698,0.085789114,0.46976414,0.46513736,0.15763098,0.08724682,0.2706477,0.24030894,0.15675578,0.042951047,0.074858755,0.32436857,0.16054766,0.14368679,0.45362246,0.38068885,0.24473663,0.006805837,0.38996297,0.1703811,0.21232119,0.27069014
